GSM107847 GSM107848 GSM107849 GSM107851 GSM107852 GSM107853 GSM107854 GSM107855 GSM107856 GSM107857 GSM107858 GSM107859 GSM107860 GSM107861 GSM107862 GSM107863 GSM107864 GSM107865 GSM107866 GSM107867
B3GNT6 6.29829812476183 6.34125087323091 6.41858984058526 6.34735991136753 6.456866037572 6.47198202648035 6.34956947242614 6.32644443203271 6.42280308801002 6.38457516279548 6.26607752404872 6.2684694564906 6.33100021401739 6.2729835689647 6.35705086952861 6.43243715080718 6.21305051713488 6.3456731073006 6.3143819756183 6.2849154251372
DENND1B 5.92239774903797 6.01609326631646 6.03376797016361 5.99789691177116 6.08284849536685 5.9533880937293 6.11928842065148 6.06513508341873 6.00641147458604 6.03963813100489 6.06750519235969 6.20835567890264 6.12852491460173 6.22011608781927 6.13203109305982 5.94469040586682 6.11296734465353 6.10619326508609 6.18409411200672 6.04753858758486
ZNF619 6.5931383035146 6.55583983613006 6.36299340706507 6.50195277929854 6.78011863790333 6.6601758464728 6.15690467904279 6.53026197059013 6.39810639972485 6.45316262375752 6.41501476778071 6.4557331485106 6.54816364097229 6.42147176070674 6.51560839509177 6.60571203817632 6.64905075688616 6.49718093272616 6.53599579405755 6.61853658263803
ICK 6.20382365568736 6.37805340869917 6.27527741708014 6.20342453509763 6.30116532060089 6.24120153181481 6.23196419506938 6.36181272709541 6.32012643241458 6.25552011503124 6.24569558177095 6.25751184326634 6.03505509237592 6.28371031835679 6.41217238563341 6.20879691772227 6.26366865410102 5.99887503651933 6.22683763217626 6.09337462218387
FAM71D 5.87596504857619 6.18991675127641 6.05631760289341 6.10783570044971 5.89980802698197 6.20006529592745 5.87616538274659 5.86182420199449 6.02151969757654 6.08633940244483 5.80886949640286 6.07346768445107 6.05338439082469 5.78518922234289 6.06949800907416 6.31041754042774 6.05676897223029 6.17813823913714 5.9143977186267 6.03709134199568
BCL2L14 5.93944726030608 6.02226375502932 6.02551864938414 6.01239639836103 5.84740981245716 5.86237652028809 5.77394498789154 6.08793329077767 5.94706096558466 5.98238431235269 5.86906590229663 5.81455549919159 6.04194391209349 5.84822916154338 5.92960973866061 5.94811481283018 5.91939341752589 5.94560522898676 5.92767141761814 5.94590905622735
HS6ST3 6.01498203454444 6.07891132103137 6.01421120012077 6.06159841598227 6.05174686128988 6.12336301125611 6.05051042567403 6.0202600609504 6.12179269118769 5.95569370519101 5.99425383060502 6.05786239189534 5.96316081561331 6.09531738466535 6.03457183347446 6.05785356622998 6.16076409010568 5.99681565646062 6.1710188134889 6.1120252154944
SLC26A1 6.20661811267654 6.26372589846169 6.34664983786059 6.27860063531022 6.27584547186089 6.17985238959224 6.33144489055162 6.19942852939619 6.26813026956233 6.22669919932946 6.2766044410795 6.27722429971781 6.16264316755024 6.14819152729155 6.28057079829661 6.23569624888228 6.22138003425724 6.29799342828499 6.1142402696443 6.22025032275998
CLDN15 7.0096508192566 6.78891818389334 6.97246168675284 6.85157856935127 6.90618308489849 6.74981055656012 6.78165113546537 6.85120203547113 6.94313809931097 6.75464085052023 6.88704630366478 6.75555507858991 6.74188001175374 6.80058051827222 6.75237700227605 6.93277184782761 6.93623647540293 6.83315603367488 6.74215258566621 6.87345137888079
RAB42 6.34728168565361 6.65517771586782 6.62934525676284 6.53603400889881 6.80731698775421 6.73134608766543 6.62763885181877 6.6773612596393 6.41867461658799 6.41454415322997 6.76487988287837 6.46767692975704 6.54816364097229 6.72023066675424 6.58084654607176 6.83814111964844 6.7168286609697 6.67217428281905 6.62054114206995 6.57436245051078
PTCHD1 6.04523262854329 6.1126546037277 6.0215293182898 6.081743586609 6.0168533347949 6.04097104204944 6.117756403107 6.17331373763885 6.21831409352883 6.17221611815575 6.14872092817346 6.00255982591663 6.05935217701791 5.99303657360595 6.24559880106009 6.13624430838829 6.01752061586331 6.05311886042796 5.97430627276847 6.12188003204313
C2orf65 5.74771828967495 5.73636586357019 5.80434354542488 5.76223210257039 5.73850710223111 5.7506916344122 5.69601566009766 5.70718061769538 5.69004572803103 5.80017811915539 5.75751635808735 5.65995021277346 5.61898339187139 5.7454170919956 5.79256706676496 5.80244216488545 5.80882763107117 5.64202222167232 5.72871973373252 5.65407321265248
ZSCAN4 5.91341270073889 5.73496683429782 5.8512128022936 5.80544874143886 5.74212155442446 5.78395133741149 5.89881059344298 5.77031068120326 5.73278242730337 5.75354817540529 5.69113122747656 5.68648052034791 5.84141204411234 5.7553228186964 5.88664449780173 5.76318573953232 5.74607922920341 5.72934798632069 5.79837554504569 5.85265643847919
VWA5B1 6.1636102615222 6.08972593645608 6.10541920540444 6.16303152725064 6.13187832630949 6.27707019650945 6.14483538137622 6.04172799690501 6.18247605410489 6.16608285030127 6.05099372086528 6.21465843910463 6.03031906456215 6.01048516277339 6.24910428875985 6.35455153077115 6.07317495761227 6.01399843609239 6.18257812985505 6.08391199540017
TMEM148 5.95347625211049 5.94270740515527 5.9521430518053 5.74957453294274 6.02092952023901 5.67290408125391 5.90406791566238 5.88402746441384 5.90972105015623 5.90320989439991 5.90597407685095 5.76046816424233 6.07590812436947 5.70564496164831 5.99964565787477 5.96207107634884 5.98527881747127 5.81458634249113 5.88735265501796 5.85213205285992
HTR6 6.40677875910108 6.25249319526289 6.27031390566225 6.24206428551426 6.22094736782238 6.1590386064618 6.31665951758086 6.12523551569133 6.17433738353394 6.29610407588567 6.17818877263427 6.26458138421551 6.05473233602293 6.29170424748057 6.39728832586354 6.33403129783415 6.2622947134151 6.2771299359684 6.4015596359625 6.26894315522206
MAGEB6 5.54972930515888 5.5878382613203 5.40739090972316 5.35058740463041 5.46005627307213 5.5834090027979 5.59730402157482 5.5086734266003 5.54834331687007 5.59322863866469 5.53297681510007 5.52928510779736 5.60430454248214 5.62145787418019 5.48989932679635 5.46966096688104 5.56251396689034 5.59145839671998 5.61800262931498 5.42459464071829
TCEB3C 5.82187625406469 5.92005955054715 6.05631760289341 6.21690795850193 6.15401036489513 5.93653389236016 6.13352410585859 5.83927388922629 5.90972105015623 5.93083792723912 5.92926230819041 5.85443669348095 6.14144334421787 5.9553301004505 5.87513954605754 5.84126953981159 5.81016372514114 5.94621491328103 6.1142402696443 5.8272514186085
C1orf104 6.03771925110995 5.9968048084168 6.01183224988607 6.0238164385462 6.3081424647473 6.1067504161489 6.15016250141547 6.24895676799486 6.13768118717457 5.98069092259905 6.17812958574868 5.97406264406872 6.00706332977589 6.15649947653987 6.03457183347446 6.00331296876964 6.08205452273797 6.02719154573977 5.93878367596518 6.01371180154583
CACNG6 7.03820254763613 6.77968581431693 7.18021171595436 7.09232735844297 7.14672735446356 6.90080278272585 6.90018126913705 6.81124689325723 6.99372471103453 6.84802736683405 6.92611926664599 6.876415768252 7.02941566829934 6.92891613728295 7.03741360012262 7.03209550769927 6.8937230807505 6.93675853414127 6.84998660762276 6.94744053901782
IFLTD1 6.51005974125858 6.38444870989909 6.54590811544962 6.64935132711473 6.57385816858656 6.56986113292871 6.46856344948595 6.48739690590596 6.49813484546205 6.2920697047491 6.47953924345155 6.38191637449593 6.37733866418924 6.35350708829248 6.49882726467152 6.34637533457392 6.52849230364153 6.42378820647046 6.20465653537732 6.5892379533308
C19orf23 6.26499603208438 6.20533146955265 6.34609724276458 6.28776512674917 6.43611250211069 6.30638149548308 6.21098103177049 6.35392264637855 6.17367009829208 6.38973707782454 6.41311667403192 6.15954220780926 6.33580483850465 6.30054689766649 6.31000644916322 6.47857237061141 6.41038421639332 6.23920705424823 6.33931604550822 6.45031761433379
C1orf125 5.59799588543386 5.64393282827923 5.63876919575048 5.5801625448165 5.57520638174206 5.65651695871849 5.57501332263531 5.63133507218473 5.68885410257065 5.70724144182414 5.71315143876246 5.60592563303481 5.6622306188298 5.72039153205873 5.65014019974122 5.50049158876524 5.68950154601078 5.65555429088431 5.64910067907312 5.4559352075216
ASMTL-AS 6.56047869615585 6.38444870989909 6.56015372999423 6.29859223026473 6.35170406305993 6.29708835936951 6.35184934710817 6.39764577441997 6.43895371691164 6.354606172361 6.22107413543538 6.43154479219937 6.24445816577109 6.37080076931979 6.30007425339661 6.54511610521451 6.61392908739132 6.37789086584144 6.38948760165701 6.43309427737134
CD200R1 6.20956341272143 6.18999479831165 6.12279277750269 6.22844246993502 6.19409256032031 6.16611896386118 6.16513684684037 6.15460107400744 6.21282737279396 6.09870239776773 6.16449726628422 6.10603243438319 5.94399682752111 6.02975253961808 6.27599176702427 6.22852629324885 6.0862096787048 6.14509923153227 6.17508392810845 6.14647783944281
C21orf89 6.18535515443207 6.29926110577619 6.36299340706507 6.13031982173213 6.19577575806033 6.07430841274731 6.03601791574352 6.14530602859796 6.10002691671283 6.01068270684353 5.99695304687132 6.05775045684794 6.07590812436947 6.08672508734607 6.39382238623258 6.1968324012754 5.96683871669193 6.19588217604448 6.26893412878487 6.25797702861652
ATOH7 5.83991749674284 5.68255080780486 5.7865638963959 5.77580018525718 5.82791601556623 5.79106460740427 5.84674564428396 5.69285016919247 5.85523805435002 6.04200144351709 5.78700461761176 5.77412228650726 5.6736743370799 5.74734623907255 5.69540726415757 5.66795678394956 5.73348858856374 5.81099872117875 5.61197421437461 5.86165594063328
SEC16B 5.97841474402571 5.92005955054715 6.09596866503332 5.96503454137469 5.99750506901619 5.86237652028809 6.06101919807417 5.76942773218782 6.04816627295186 5.87504244275328 5.99695304687132 5.94265730058731 6.0072537382996 5.81075836882634 6.02330755392044 5.73677241948929 5.94815987038625 5.98755120201416 5.85979091043172 5.85213205285992
FAM123B 6.14186536861232 6.15154609496064 6.15347395302186 6.31831058513501 6.15401036489513 6.21999892175646 6.10975837922084 6.28535149852117 6.04816627295186 6.24882011502683 6.25833079915795 6.22188427291764 6.07590812436947 6.06564022509627 6.06949800907416 6.21639518515775 6.20573881443789 6.06683188946538 6.13738109160049 6.22025032275998
NKX6-3 6.83036133806885 6.87447520027919 6.76138266890132 6.72861290302883 6.75905557239566 6.62004856575077 6.71261512677969 6.68129607793951 6.53529038900614 6.55286034349398 6.67002570166486 6.71999083992551 6.63127127349583 6.67380066656418 6.68615355276805 6.66670877690162 6.77658544777802 6.82558864747354 6.57911425068435 6.71834406043503
C10orf27 6.49285411355911 6.02990264063998 6.31339655061523 6.27860063531022 6.40609002891287 6.47351283838251 6.06101919807417 6.19942852939619 6.04816627295186 6.11070161106035 6.25833079915795 6.10439760507056 6.37733866418924 6.00047120129519 6.28057079829661 6.43253412850417 6.22138003425724 6.48279803875758 6.35041178251478 6.41650864547776
EXOC3L2 7.4187088966334 7.25287517876424 7.51864087680748 7.72763403733245 7.36008468436502 7.26025468289253 7.16608343777326 7.17732727000372 7.35987125492266 7.17311236303506 7.36080328752286 7.21983059793402 7.30717247017516 7.25520608561497 7.13099044385333 7.70427788417427 7.24653824394032 7.29957817249771 7.18429926714042 7.57072996071183
CABP4 6.84441597320993 7.00642231646566 6.78300441010076 7.27188158150417 6.98457287474851 6.71739014314855 7.02072979970446 6.54427190311755 6.88564447316723 6.86476824144692 6.57121789292685 6.99895650918836 7.12476224045845 6.76015135935478 6.70308853805164 6.81266186917314 6.77097511698865 6.96902175219789 6.91646804321022 6.97631201326759
TNFRSF13C 6.96161292303569 6.74811407933999 6.68240433003224 6.91842945827943 7.00820670749993 6.6601758464728 6.77090326002392 6.79920340906535 6.5916753516187 6.64885373713386 6.79053982442325 6.82417860330699 6.91590444294416 6.77321649973336 6.82926380152557 6.88778815272227 6.72782174761151 6.70971171907547 6.73115251283106 6.76983557499706
CAMK2N2 6.57096233568057 6.39941376386699 6.73973020601885 6.50102474754844 6.63577920445011 6.55424331564778 6.36022376259805 6.49446771871786 6.46854428118684 6.4716006193273 6.46670783635929 6.38710471367412 6.48214190509206 6.53026115377544 6.49882726467152 6.48936306717689 6.40570524563262 6.54995055862276 6.54960247405382 6.48708883448213
ANKRD30BP2 5.70720662823875 5.89705049388027 5.71808845710097 5.72023059686214 6.04397971439897 5.78419988442901 5.90406791566238 5.69602736784684 5.81979232359284 5.7253137955575 5.88230375582733 5.79879309508531 5.72322487408931 5.75915873352734 5.87513954605754 5.7636147899593 5.87092793921323 5.66973180756394 5.80303567328191 5.8272514186085
KCNG3 6.20616364212194 6.22310693050501 6.19787376235713 6.0762486848482 6.28227961302207 6.16226480343793 6.14164519035493 6.2707318123637 6.18240471466434 6.09413013181634 6.12347891918456 6.06164973745774 5.9533804266049 6.12525186601957 6.18279151276787 6.02235468228167 6.14212138274728 6.13807194569319 6.2319811314401 6.22610805690944
MGC34034 5.83241940947036 5.71114252310777 5.80315118787749 5.74928205766349 5.63715317934956 5.70126449794649 5.83144591409514 5.7930874934709 5.76828569832008 5.75122161967664 5.6355787803831 5.79879309508531 5.64997788486874 5.77940020039143 5.70969981631644 5.86603996825117 5.68809761299834 5.66973180756394 5.741114554369 5.80520203024728
FOXP2 6.2482263815032 6.18991675127641 6.19057565041646 6.01422225736281 6.13266533893371 6.02982958294215 6.06101919807417 6.23441414569486 6.12527451178532 5.98455570327682 6.12349249338088 6.13467832516977 6.09808561670332 6.35350708829248 5.99964565787477 6.09482994601104 6.23685349690621 6.08598956043318 6.06681443021714 6.18151052130495
B4GALNT2 6.38507483985431 6.22729328122204 6.2087747294161 6.37589843879014 6.27584547186089 6.17985238959224 6.33144489055162 6.08907376142917 6.19846983886942 6.37486344564288 6.12349249338088 6.1643365376362 6.30291166081272 6.04424263934183 6.22042675259789 6.2547425028274 6.25216276267987 6.08598956043318 6.31024806292644 6.36557608677513
FMR1NB 5.51606086692537 5.49894313006402 5.55694986490391 5.49619124073663 5.46005627307213 5.61386171030747 5.45365793758652 5.53697443385566 5.58520159691473 5.6274007966 5.47085084812353 5.59609639531578 5.36922371319027 5.56247387240601 5.42031343149127 5.65311213635251 5.5125355524322 5.50869358321311 5.4799924185896 5.48946538962029
C1orf150 5.61479698533904 5.72481188075548 5.74327822824328 5.53040672057029 5.55938362747576 5.61386171030747 5.69636870768409 5.64493350320293 5.72388331711391 5.66078226169628 5.70475452549746 5.65995021277346 5.83308505201753 5.56247387240601 5.55628287127816 5.50190216662937 5.70283181252988 5.69490688048467 5.61800262931498 5.66822153496269
SIGLEC11 6.18519611961842 6.14016327776539 6.11539288852192 6.08481191447464 6.14333785191442 6.03894318404154 6.2999427920821 6.14342961294067 6.0348429852642 6.15746771515843 6.12335118542345 6.09779581265726 6.18293930103519 6.14595704541496 6.02311664328295 6.19197606360542 6.24288175275989 6.07104854466276 6.15944840251081 6.27542209139719
IL23R 5.83277028358404 5.76889020846085 5.9293355583826 5.86423931623229 5.71969512886736 5.8656864039059 5.87869395287913 5.77031068120326 5.87320808499177 5.86487688266438 5.96846179757109 5.82692342608186 6.00526241184272 5.98647504888981 5.95887806289323 5.85521964813117 5.91907204068219 5.88585616932315 5.88907961127962 5.91565623154778
MAGEB18 5.48158792295274 5.49894313006402 5.46908703070442 5.56382952857252 5.42536713249766 5.48799316730031 5.49093236300848 5.47980614162153 5.54834331687007 5.48556973777888 5.43875499315385 5.43510013212213 5.25543047660959 5.5009752564438 5.48989932679635 5.4366827748147 5.43416374203185 5.48001550583011 5.36706606679557 5.45739458218035
CD276 6.28866822003546 6.38444870989909 6.2087747294161 6.21690795850193 6.21621363304907 6.21999892175646 6.20255892555944 6.1816123428097 6.26813026956233 6.11070161106035 6.34746881053741 6.38191637449593 6.32188145428812 6.37080076931979 6.46466782401696 6.39868552111455 6.18992616008735 6.2478410055965 6.04250377519177 6.46570426027712
IL28A 6.02703459705291 5.96500522288731 6.0360757837928 6.21690795850193 6.15401036489513 5.88752155851694 5.95830445255184 6.10806242129533 5.9384933415956 5.8463140891143 6.16332060643757 5.99311119711462 5.95959921413536 6.08672508734607 6.02330755392044 6.27354058724849 6.12488325396214 5.94621491328103 6.06681443021714 5.94757366804037
IL29 6.2482263815032 6.24562458993467 6.5023073267621 6.3377630683778 6.19577575806033 6.40550947474186 6.26844069361259 6.16357338963955 6.29062250063328 6.33406040933221 6.33007636122641 6.4557331485106 6.28368911256007 6.08672508734607 6.37555377763672 6.43253412850417 6.20573881443789 6.33048526933113 6.22640215385307 6.29474227805631
C4orf36 5.97841474402571 5.94270740515527 5.93037408408017 5.91411046755396 5.89980802698197 6.05224040008742 6.22485546860147 6.03056055295739 6.12527451178532 6.15822554984845 6.08253358435909 6.22188427291764 6.30291166081272 6.22627386573366 6.13612392960187 6.2547425028274 6.29713932719195 6.34646083737412 6.20465653537732 6.3305938600344
FIGNL1 7.36480634530123 7.41988439191667 7.35119194766611 7.44166350036411 7.61471135251979 7.46433600634676 7.59045696492642 7.73845803989156 7.50725662545803 7.48139608150785 7.56149643670854 7.56603660747864 7.58355579467558 7.69515993520583 7.43672289006123 7.46012407620293 7.59851224161335 7.55215354912489 7.45806243681819 7.4528168850505
RIMS1 6.11961877323904 6.09200603811466 6.17214406421211 6.10783570044971 6.13266533893371 6.33414147126244 6.24681266641643 6.19942852939619 6.07432960757649 6.08633940244483 6.22107413543538 5.95967206931812 6.26420698312651 6.02252291402038 6.17889101510007 6.13650025381173 6.17393827158988 6.2478410055965 6.13738109160049 6.23923699023999
PITPNM2 6.51005974125858 6.46488547579465 6.69536970542968 6.37589843879014 6.29518732392768 6.29708835936951 6.24681266641643 6.39764577441997 6.26813026956233 6.2920697047491 6.23982272829148 6.27722429971781 6.39536058611827 6.40477839277684 6.2407546321992 6.31041754042774 6.15777122159493 6.43876848006825 6.22640215385307 6.3305938600344
PCDH10 6.17235837819622 6.18475682021239 6.23132631454934 6.20803162342625 6.14480093063333 6.2319376393582 6.35173651973624 6.10497257973997 6.21831409352883 6.12758133678694 6.21500119744825 6.20516711517218 6.29574334044125 6.29872150264609 6.21648673115908 6.43806394039797 6.40677193949608 6.24212524136555 6.20861310636596 6.28543453416639
TAB3 6.20103824130584 6.28149350211894 6.25326605839012 6.15178946660943 6.19562891150168 6.09604395026168 6.25730237127895 6.27637570991245 6.14987808293754 6.34257556176352 6.2766044410795 6.22126356275741 6.09808561670332 6.1372429813914 6.17873714585363 6.1252676443321 6.13315210159446 6.16017334999036 6.06661299597917 6.19126048468451
GRK7 5.84917411364104 5.87366852710908 5.69245105360235 5.6902774205794 5.79501159793235 5.78419988442901 5.81868728145832 5.76942773218782 5.69044249953131 5.78708208704828 5.80886949640286 5.79879309508531 5.88502941419335 5.70564496164831 5.90091520151878 5.81584622495054 5.85095621593295 5.79143151812114 5.9143977186267 5.8272514186085
MMEL1 6.62507490919597 6.82327024428708 6.80709533883361 6.71031977818845 6.83401205868201 6.93802713265689 6.55909420555392 6.81084024711349 6.74613447437947 6.82114361769801 6.75187671236544 6.77696296662444 6.54816364097229 6.66522439955309 6.77454341995329 6.3640236461253 6.82316268957146 6.73420482888118 6.70040505203549 6.74348072883663
PDE8A 7.21813484187161 7.41958600491848 7.36025076853451 7.21128310118235 7.40899519314933 7.34509426637782 7.34396917384243 7.35587765104836 7.55380655511041 7.3497684801435 7.41239089696488 7.50808932303669 7.40137139220687 7.48097657258364 7.47068846445613 7.43463605957819 7.44244428232252 7.45858326694008 7.13750059614921 7.41211187826786
NLRP6 6.02703459705291 6.05090221167833 5.90827161125022 5.98983801251034 5.99750506901619 6.09604395026168 5.93144103360169 5.83927388922629 6.04816627295186 5.95794681339438 5.97474049038066 5.99311119711462 6.07590812436947 5.90873084542024 6.02330755392044 6.0735345867831 5.96683871669193 5.81458634249113 5.94094511660958 5.92429863132146
AKNAD1 5.61479698533904 5.75071248934753 5.63976766643546 5.65968916945211 5.62199539823049 5.5834090027979 5.8477125523274 5.7930874934709 5.78852575468635 5.81700204081036 5.62142070782791 5.61769653642607 5.75148408936806 5.81075836882634 5.7388651106864 5.70942115975224 5.83070413888669 5.64410963015025 5.74395601015962 5.61106214033558
ZCCHC5 6.2482263815032 5.92005955054715 6.36299340706507 6.50195277929854 6.29518732392768 6.37026673124763 6.28974927395643 6.1816123428097 6.15008786256382 6.27060697029706 6.08253358435909 6.1643365376362 6.09808561670332 6.02252291402038 6.22042675259789 6.38145867715544 6.32636315274941 6.02773605701173 6.31024806292644 6.52879291764018
ATRIP 6.47544081399657 6.49584511331569 6.45734768601775 6.44927210629581 6.31427329493436 6.27819872146998 6.26844069361259 6.38212902209192 6.39810639972485 6.52743019550114 6.44763770329377 6.44368966220882 6.49900580515464 6.48637821683164 6.4818486422493 6.23569624888228 6.5031227655678 6.51142185271014 6.38948760165701 6.44949140336641
ZIC5 6.9864125621931 7.07977682896136 7.03837925011766 6.98162373081658 7.05434367080722 7.05361949344675 7.04599529151896 7.25605021954564 6.9855318600595 6.97503593920418 7.07784793868176 7.03953202357086 6.78531731177954 7.11856256174256 6.93284599701791 7.09220812589894 7.15990497360696 7.16191602694636 6.88946188134702 7.29033036856996
ANGPT1 5.67705632260058 5.49894313006402 5.71808845710097 5.59649556106049 5.52702840567375 5.78419988442901 5.66409708102738 5.64493350320293 5.65620813894815 5.59322863866469 5.59253766948272 5.61769653642607 5.72322487408931 5.70564496164831 5.68053452194648 5.53343859438123 5.61081888590755 5.64410963015025 5.58471790084082 5.74992655834193
TEDDM1 6.00292947203597 6.15154609496064 5.83985689352399 5.91411046755396 6.15401036489513 5.91223584603365 5.93144103360169 5.94865782402776 5.75656654694308 5.8463140891143 5.90597407685095 6.00954454027149 6.0072537382996 5.9322186057391 6.09205025325064 5.96207107634884 5.92923601540073 5.88190126084106 6.04250377519177 5.90064194108847
FLJ30430 6.64078195328582 6.65517771586782 6.53152043273427 6.79719784975114 6.7097911688093 6.47351283838251 6.31074770662102 6.54427190311755 6.47867630033288 6.63212075920528 6.55633699963269 6.47952264325176 6.65674280647904 6.56360877212981 6.4296799262073 6.70599151931946 6.36911807502539 6.5533201234147 6.289738975242 6.44949140336641
GABRG1 5.80257770534842 5.61519173216174 5.65305874361493 5.63726237960073 5.72366127920049 5.72720857026517 5.79469574955001 5.66251946564394 5.80348109331207 5.65927121711109 5.64536390141727 5.76467644290064 5.7750095248223 5.81053573169974 5.70881477951882 5.77829346302151 5.78380969741314 5.83096898820771 5.77258790787506 5.70907404665231
PANX2 6.52706259213278 6.51107930433754 6.44204430101018 6.6018722816241 6.49241137796013 6.37026673124763 6.55909420555392 6.31833727413004 6.55498367538675 6.52743019550114 6.47953924345155 6.60378368739701 6.41316015840306 6.51776826986488 6.4296799262073 6.23569624888228 6.52849230364153 6.45359480440721 6.24782486852067 6.5892379533308
ZNF114 5.89849069414143 5.87366852710908 5.78020563925594 5.87464053651379 5.79501159793235 5.91202772543855 5.90992155530104 5.86112985072549 5.87761439214509 5.83898225048842 5.78263064618898 5.91229295041895 5.81677078333748 5.83048753104941 5.75246165613193 5.84126953981159 5.86751146140297 5.73181323334161 5.8730450385357 5.79374927919131
